"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"3" "7" 20.958529 "1403+1404" "2022-03-23 20:23:36" 52.190544 "5" "2022-03-23 20:23:42"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:23:36" 52.175987 "2" "2022-03-23 20:23:42"
"5" "7" 21.005924 "2091+2090" "2022-03-23 20:23:36" 52.228596 "7" "2022-03-23 20:23:42"
"6" "7" 20.986998 "3143" "2022-03-23 20:23:37" 52.22261 "1" "2022-03-23 20:23:42"
"7" "7" 20.944117 "3207" "2022-03-23 20:23:35" 52.176197 "3" "2022-03-23 20:23:42"
"8" "7" 21.055956 "3272" "2022-03-23 20:23:36" 52.2573 "8" "2022-03-23 20:23:42"
"1" "7" 21.048592 "1269+1270" "2022-03-23 20:23:48" 52.244213 "11" "2022-03-23 20:23:57"
"2" "7" 21.059723 "1293+1294" "2022-03-23 20:23:47" 52.258156 "9" "2022-03-23 20:23:57"
"3" "7" 20.958279 "1403+1404" "2022-03-23 20:23:46" 52.190216 "5" "2022-03-23 20:23:57"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:23:46" 52.175987 "2" "2022-03-23 20:23:57"
"5" "7" 21.005924 "2091+2090" "2022-03-23 20:23:46" 52.228596 "7" "2022-03-23 20:23:57"
"6" "7" 20.987011 "3143" "2022-03-23 20:23:47" 52.2226 "1" "2022-03-23 20:23:57"
"7" "7" 20.944117 "3207" "2022-03-23 20:23:45" 52.176197 "3" "2022-03-23 20:23:57"
"8" "7" 21.055958 "3272" "2022-03-23 20:23:46" 52.2573 "8" "2022-03-23 20:23:57"
"1" "7" 21.048267 "1269+1270" "2022-03-23 20:23:58" 52.244884 "11" "2022-03-23 20:24:12"
"2" "7" 21.059723 "1293+1294" "2022-03-23 20:23:58" 52.258156 "9" "2022-03-23 20:24:12"
"3" "7" 20.957722 "1403+1404" "2022-03-23 20:23:56" 52.189724 "5" "2022-03-23 20:24:12"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:23:57" 52.175987 "2" "2022-03-23 20:24:12"
"5" "7" 21.005924 "2091+2090" "2022-03-23 20:23:57" 52.228596 "7" "2022-03-23 20:24:12"
"6" "7" 20.986994 "3143" "2022-03-23 20:23:57" 52.222584 "1" "2022-03-23 20:24:12"
"7" "7" 20.944117 "3207" "2022-03-23 20:23:56" 52.176197 "3" "2022-03-23 20:24:12"
"8" "7" 21.05596 "3272" "2022-03-23 20:23:56" 52.257305 "8" "2022-03-23 20:24:12"
"1" "7" 21.047464 "1269+1270" "2022-03-23 20:24:23" 52.24654 "11" "2022-03-23 20:24:27"
"2" "7" 21.05989 "1293+1294" "2022-03-23 20:24:19" 52.258125 "9" "2022-03-23 20:24:27"
"3" "7" 20.955046 "1403+1404" "2022-03-23 20:24:23" 52.186718 "5" "2022-03-23 20:24:27"
"4" "7" 20.944162 "1425+1426" "2022-03-23 20:24:18" 52.175663 "2" "2022-03-23 20:24:27"
"5" "7" 21.005037 "2091+2090" "2022-03-23 20:24:18" 52.228405 "7" "2022-03-23 20:24:27"
"6" "7" 20.987858 "3143" "2022-03-23 20:24:22" 52.22368 "1" "2022-03-23 20:24:27"
"7" "7" 20.944036 "3207" "2022-03-23 20:24:22" 52.17612 "3" "2022-03-23 20:24:27"
"8" "7" 21.053883 "3272" "2022-03-23 20:24:21" 52.256695 "8" "2022-03-23 20:24:27"
"1" "7" 21.04721 "1269+1270" "2022-03-23 20:24:33" 52.247066 "11" "2022-03-23 20:24:42"
"2" "7" 21.060331 "1293+1294" "2022-03-23 20:24:29" 52.2583 "9" "2022-03-23 20:24:42"
"3" "7" 20.954515 "1403+1404" "2022-03-23 20:24:33" 52.186127 "5" "2022-03-23 20:24:42"
"4" "7" 20.944532 "1425+1426" "2022-03-23 20:24:34" 52.176006 "2" "2022-03-23 20:24:42"
"5" "7" 21.003063 "2091+2090" "2022-03-23 20:24:33" 52.227978 "7" "2022-03-23 20:24:42"
"6" "7" 20.988375 "3143" "2022-03-23 20:24:32" 52.224274 "1" "2022-03-23 20:24:42"
"7" "7" 20.943853 "3207" "2022-03-23 20:24:31" 52.175953 "3" "2022-03-23 20:24:42"
"8" "7" 21.053154 "3272" "2022-03-23 20:24:33" 52.25648 "8" "2022-03-23 20:24:42"
"1" "7" 21.047075 "1269+1270" "2022-03-23 20:24:43" 52.247437 "11" "2022-03-23 20:24:58"
"2" "7" 21.059826 "1293+1294" "2022-03-23 20:24:40" 52.258472 "9" "2022-03-23 20:24:58"
"3" "7" 20.95451 "1403+1404" "2022-03-23 20:24:39" 52.18612 "5" "2022-03-23 20:24:58"
"4" "7" 20.9446 "1425+1426" "2022-03-23 20:24:44" 52.176273 "2" "2022-03-23 20:24:58"
"5" "7" 21.00266 "2091+2090" "2022-03-23 20:24:39" 52.22789 "7" "2022-03-23 20:24:58"
